Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
201900036491,4,BD PERIPHERIQUE EXTERIEUR,0,,1,3,0,1,7,800,1,,,1,0,1,70
201900036492,4,ECHANGEUR BAGNOLET,0,,1,2,0,2,NaN,NaN,3,,,2,0,1,50
201900036493,4,BD PERIPHERIQUE EXTERIEUR,0,,1,4,0,1,14,300,1,,,1,1,1,70
201900036494,4,BD PERIPHERIQUE EXTERIEUR,0,,1,4,0,1,18,600,1,,,2,0,1,70
201900036495,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,24,200,1,,,1,0,1,70
201900036496,4,BD PERIPHERIQUE EXTERIEUR,0,,1,3,0,1,7,500,1,,,1,0,1,70
201900036497,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,14,200,1,,,1,0,1,70
201900036498,4,BD PERIPHERIQUE EXTERIEUR,0,,1,5,0,1,29,100,1,,,1,0,1,70
201900036499,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,30,200,1,,,1,0,1,70
201900036500,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,13,200,1,,,1,1,1,70
201900036501,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,19,400,1,,,1,0,1,70
201900036502,4,BD PERIPHERIQUE EXTERIEUR,0,,1,4,0,1,24,900,1,,,1,0,1,70
201900036503,4,BD PERIPHERIQUE EXTERIEUR,0,,3,4,0,1,21,800,1,,,1,0,1,70
201900036504,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,16,500,1,,,1,0,1,70
201900036505,4,BD PERIPHERIQUE EXTERIEUR,0,,1,4,0,1,24,0,1,,,1,1,1,70
201900036506,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,12,200,1,,,1,0,1,70
201900036507,4,ECHANGEUR BERCY,0,,NaN,2,0,1,35,19,1,,,1,0,1,50
201900036508,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,16,400,1,,,1,0,1,70
201900036509,4,BD PERIPHERIQUE INTERIEUR,0,,1,3,0,1,5,700,1,,,1,0,1,70
201900036510,4,BD PERIPHERIQUE EXTERIEUR,0,,1,4,0,1,32,300,1,,,1,0,1,70
201900036511,4,BD PERIPHERIQUE INTERIEUR,0,,3,4,0,1,15,200,1,,,1,0,1,70
201900036512,4,BD PERIPHERIQUE EXTERIEUR,0,,1,4,0,1,15,400,1,,,1,1,1,70
201900036513,4,ECHANGEUR BAGNOLET,0,,1,2,0,2,0,0,2,,,3,0,1,50
201900036514,4,BD PERIPHERIQUE EXTERIEUR,0,,1,4,0,1,32,600,1,,,2,0,1,70
201900036515,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,28,800,1,,,1,1,1,70
201900036516,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,17,700,1,,,2,1,1,70
201900036517,4,BD PERIPHERIQUE INTERIEUR,0,,1,3,0,1,2,800,1,,,1,0,1,70
201900036518,4,BD PERIPHERIQUE EXTERIEUR,0,,1,2,0,1,35,0,3,,,1,0,1,50
201900036519,4,ECHANGEUR MAILLOT,0,,1,1,0,1,16,100,1,,,1,0,1,50
201900036520,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,33,500,1,,,1,0,1,70
201900036521,4,BD PERIPHERIQUE EXTERIEUR,0,,1,4,0,1,1,200,1,,,1,0,1,70
201900036522,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,32,800,1,,,1,0,1,70
201900036523,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,10,500,1,,,1,0,1,70
201900036524,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,2,2,100,1,,,1,0,1,70
201900036525,4,PLACE DE LA PORTE DE SAINT CLOUD,0,,1,3,0,1,0,0,1,,,1,0,1,50
201900036526,4,AVENUE RAPP,0,,1,2,0,1,0,0,1,,,1,9,1,50
201900036527,4,BOULEVARD SAINT MARTIN,0,,2,3,0,1,0,0,1,,,1,0,1,50
201900036528,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,17,400,1,,,1,1,1,70
201900036529,4,ALLEE DU BORD DE L EAU,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036530,4,AVENUE DU GENERAL LECLERC,0,,3,5,0,1,0,0,1,,,1,9,1,50
201900036531,4,RUE BONAPARTE,0,,1,4,0,1,0,0,1,,,1,8,1,30
201900036532,4,AVENUE DE LA MOTTE PICQUET,0,,2,5,0,1,0,0,1,,,1,0,6,50
201900036533,4,ECHANGEUR BERCY,0,,1,6,0,1,0,0,2,,,1,0,1,50
201900036534,4,QUAI D ORSAY,0,,2,6,0,1,0,0,1,,,1,8,1,30
201900036535,4,BOULEVARD DE CLICHY,0,,3,4,0,1,0,0,1,,,1,9,1,50
201900036536,4,QUAI DE GRENELLE,0,,2,4,0,1,0,0,1,,,1,8,1,50
201900036537,4,QUAI DE BERCY,0,,3,6,0,1,0,0,1,,,1,5,1,50
201900036538,4,AVENUE JEAN JAURES,0,,2,2,0,1,0,0,1,,,2,5,1,50
201900036539,4,AVENUE DE LA PORTE DE CHARENTON,0,,2,4,0,1,0,0,1,,,1,0,1,50
201900036540,4,PLACE DE LA REPUBLIQUE,0,,2,4,0,1,0,0,1,,,1,0,1,50
201900036541,4,BOULEVARD DU GENERAL JEAN SIMON,0,,2,4,0,2,0,0,3,,,1,0,1,50
201900036542,4,BD PERIPHERIQUE INTERIEUR,0,,1,3,0,3,3,600,1,,,1,0,1,70
201900036543,4,BD PERIPHERIQUE INTERIEUR,0,,2,5,0,1,4,100,1,,,1,0,1,70
201900036544,4,RUE DE LORRAINE,0,,1,0,0,1,0,0,1,,,1,0,1,50
201900036545,4,RUE DE L ANCIENNE COMEDIE,0,,2,2,0,1,0,0,1,,,1,0,1,30
201900036546,4,RUE POLIVEAU,0,,1,2,0,1,0,0,1,,,1,0,1,30
201900036547,4,PLACE EDMOND ROSTAND,0,,2,3,0,1,0,0,1,,,1,0,1,50
201900036548,4,RUE JACOB,0,,1,1,0,1,0,0,1,,,1,0,1,30
201900036549,4,RUE CLAUDE BERNARD,0,,2,2,0,2,0,0,1,,,1,0,1,50
201900036550,4,BOULEVARD DU MONTPARNASSE,0,,3,6,0,1,0,0,1,,,1,0,1,50
201900036551,4,RUE DANTON,0,,1,2,0,1,0,0,1,,,1,0,1,30
201900036552,4,RUE MONGE,0,,2,4,0,2,0,0,1,,,2,0,1,30
201900036553,4,BOULEVARD DU MONTPARNASSE,0,,1,4,0,1,0,0,1,,,2,0,1,50
201900036554,4,BOULEVARD MASSENA,0,,1,2,0,2,0,0,1,,,1,0,1,50
201900036555,4,RUE DES ECOLES,0,,2,3,3,1,0,0,1,,,1,0,1,50
201900036556,4,BOULEVARD DU MONTPARNASSE,0,,1,2,1,1,0,0,1,,,1,9,1,50
201900036557,4,BOULEVARD SAINT MARCEL,0,,2,4,0,1,0,0,1,,,1,0,1,50
201900036558,4,BOULEVARD SAINT GERMAIN,0,,1,2,0,1,0,0,1,,,2,0,1,50
201900036559,4,BOULEVARD DU MONTPARNASSE,0,,2,4,0,1,0,0,1,,,1,0,1,50
201900036560,4,QUAI DE LA TOURNELLE,0,,1,2,1,1,0,0,1,,,1,0,5,50
201900036561,4,BOULEVARD RASPAIL,0,,3,2,0,1,0,0,1,,,1,0,1,50
201900036562,4,RUE DES PYRENEES,0,,2,2,0,2,0,0,1,,,1,0,1,30
201900036563,4,AVENUE GAMBETTA,0,,1,1,0,2,0,0,2,,,1,0,1,50
201900036564,4,AVENUE DU PROFESSEUR ANDRE LEMIERE,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036565,4,IMPASSE DES CHEVALIERS,0,,1,1,0,1,0,0,1,,,1,0,1,50
201900036566,3,116,0,,2,2,0,2,0,0,1,,,1,0,1,50
201900036567,4,CARNOT (BOULEVARD),0,,1,1,0,2,1,0,1,,,2,0,1,50
201900036568,3,931,0,,3,4,0,1,0,1,1,,,2,0,1,50
201900036569,4,BLAISE PASCAL (RUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036570,4,CASANOVA (AVENUE),0,,2,2,0,1,0,0,1,,,2,9,1,50
201900036571,3,932,0,,2,2,0,1,0,0,1,,,2,5,2,50
201900036572,3,932,0,,2,2,0,1,0,0,1,,,2,0,1,50
201900036573,3,7,0,,3,4,0,1,0,0,1,,,2,0,1,50
201900036574,4,REPUBLIQUE (RUE DE LA) DU 102 AU 200,0,,2,2,0,2,0,0,1,,,1,0,1,30
201900036575,4,MADRID (AVENUE DE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036576,4,SADI CARNOT RUE,0,,2,2,0,4,42,0,2,,,1,0,1,50
201900036577,4,LOUIS ROUQUIER(RUE)47A111 ET 50A104,0,,1,1,0,1,0,0,1,,,1,0,6,50
201900036578,3,9,0,,1,4,0,1,0,0,3,,,1,1,1,50
201900036579,3,7,0,,3,4,0,1,0,0,1,,,1,0,1,70
201900036580,4,MEUNIERS (RUE DES),0,,3,2,0,1,0,0,1,,,1,0,1,50
201900036581,3,128,0,,3,2,0,1,106,0,1,,,1,0,1,50
201900036582,4,,,,1,1,0,1,NaN,NaN,1,,,2,0,1,50
201900036583,3,928,0,D,2,2,0,2,0,0,1,,,1,2,1,50
201900036584,3,1113,,,2,2,0,1,49,630,1,,,2,0,3,70
201900036585,4,3,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,80
201900036586,4,,,,2,2,0,1,NaN,NaN,1,,,1,0,4,50
201900036587,3,6,,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900036588,2,145,0,N,3,4,0,1,8,22,1,,,2,0,1,110
201900036589,1,10,,,3,4,0,1,252,0,1,,,1,0,1,130
201900036590,4,,,,2,2,0,1,NaN,NaN,1,,,2,0,1,30
201900036591,3,33,0,D,NaN,2,0,1,NaN,NaN,1,,,1,0,1,80
201900036592,3,27,,,2,2,0,1,5,200,1,,,2,0,3,80
201900036593,3,1205,,,2,2,0,1,49,600,1,,,2,0,1,70
201900036594,2,1201,0,D,2,2,0,1,3,900,1,,,2,0,1,70
201900036595,3,231,0,,2,2,0,1,15,100,1,,,2,0,1,80
201900036596,3,230,,,2,2,0,1,0,500,1,,,1,0,1,50
201900036597,3,178,0,,2,2,0,1,1,990,1,,,1,0,1,80
201900036598,3,923,,,2,2,0,1,1,900,1,,,1,0,1,80
201900036599,3,15,0,,2,2,0,1,12,600,1,,,2,0,1,80
201900036600,3,42,,,2,2,0,1,3,520,1,,,2,0,1,80
201900036601,3,773,0,,2,2,0,1,18,600,1,,,1,0,1,80
201900036602,4,,0,,2,2,0,1,NaN,NaN,1,,,2,4,1,50
201900036603,3,71,,,2,2,0,2,NaN,NaN,3,,,1,0,1,80
201900036604,3,68,,,2,2,0,1,NaN,NaN,1,,,2,0,1,80
201900036605,3,455,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036606,1,87,,,3,4,0,1,110,0,1,,,2,0,2,110
201900036607,2,88,0,A,3,4,0,2,19,300,3,,,2,0,1,110
201900036608,3,124,,,2,2,0,1,11,600,1,,,1,0,8,80
201900036609,3,1,,,2,2,0,2,44,200,1,,,2,0,3,80
201900036610,3,57,0,R,2,2,0,1,4,0,3,,,1,0,1,80
201900036611,3,60,0,,2,2,0,1,11,700,2,,,1,0,1,80
201900036612,3,31,,,2,2,0,1,34,12,1,,,2,2,1,NaN
201900036613,4,,,,2,2,0,1,NaN,NaN,1,,,1,0,3,NaN
201900036614,3,939,2,,2,2,0,1,1,378,1,,,1,9,1,50
201900036615,3,137,0,,2,2,0,3,NaN,NaN,1,,,2,0,1,80
201900036616,1,63,0,A,3,3,0,1,75,950,1,,,2,2,1,90
201900036617,3,1084,0,,2,2,0,1,23,700,1,,,2,0,1,80
201900036618,1,13,,,2,3,0,1,128,800,1,,,1,0,1,130
201900036619,1,8,,,3,3,0,1,14,0,1,,,2,0,1,130
201900036620,3,24,,,3,2,0,2,2,500,1,,,2,0,1,80
201900036621,3,18,0,,2,2,0,1,23,205,1,,,2,0,1,70
201900036622,3,191,0,D,2,2,0,1,78,0,1,,,2,0,1,NaN
201900036623,2,10,,,3,1,0,1,25,600,1,,,2,0,1,50
201900036624,4,,,,2,2,0,1,NaN,NaN,2,,,1,5,1,50
201900036625,3,2,0,,2,2,0,1,28,363,1,,,1,0,1,80
201900036626,3,1,,,2,2,0,1,13,500,3,,,1,0,1,80
201900036627,3,906,,,2,3,0,1,36,686,1,,,1,0,3,90
201900036628,3,20,0,,2,2,0,3,58,978,1,,,2,0,3,80
201900036629,3,52,0,D,2,2,0,2,4,250,3,,,2,0,1,50
201900036630,3,488,0,E,2,2,0,1,6,400,1,,,2,0,1,70
201900036631,3,51,,,2,2,0,1,12,600,1,,,1,0,1,70
201900036632,2,4,0,A,1,2,0,1,NaN,NaN,1,,,1,9,1,50
201900036633,3,24,0,D,2,2,0,2,NaN,NaN,2,,,2,0,3,70
201900036634,3,2,,,2,2,0,1,63,810,1,,,2,0,1,80
201900036635,3,24,,,2,2,0,2,5,500,2,,,1,0,1,80
201900036636,3,147,,,2,2,0,1,NaN,NaN,1,,,1,0,1,80
201900036637,3,768,0,,2,2,0,1,29,300,1,,,2,0,1,80
201900036638,3,765,,,2,2,0,1,63,450,1,,,2,0,1,50
201900036639,2,13,0,,2,3,0,1,12,500,1,,,1,0,1,90
201900036640,3,6015,0,,2,2,0,1,42,0,1,,,1,0,1,80
201900036641,3,46,0,,2,2,0,1,13,300,4,,,1,0,1,80
201900036642,1,7,0,,3,3,0,1,274,0,1,,,1,0,1,90
201900036643,1,55,0,,1,2,0,1,23,500,1,,,1,0,2,110
201900036644,1,7,0,,1,3,0,1,272,500,1,,,1,0,1,90
201900036645,1,50,0,,3,6,0,1,36,400,1,,,1,0,1,130
201900036646,1,7,0,,3,3,0,1,17,299,1,,,2,0,1,110
201900036647,1,43,0,,3,8,0,1,9,500,1,,,1,0,1,110
201900036648,7,6,0,,1,3,0,1,448,299,1,,,2,0,1,70
201900036649,2,230,0,,1,1,0,4,39,690,3,,,2,3,1,50
201900036650,1,6,0,,3,6,0,1,25,379,1,,,1,0,1,110
201900036651,1,6,0,A,1,3,0,1,4,789,1,,,1,0,1,90
201900036652,2,104,0,,3,4,0,1,46,104,1,,,2,0,1,90
201900036653,1,12,0,,1,4,0,1,6,699,1,,,2,0,2,90
201900036654,2,12,0,,1,1,0,1,18,200,1,,,2,3,1,70
201900036655,1,3,0,,3,10,0,1,6,400,3,,,1,2,1,70
201900036656,1,3,0,,3,6,0,1,10,0,1,,,1,0,1,110
201900036657,2,104,0,,3,6,0,1,14,0,1,,,1,0,1,110
201900036658,1,86,0,,3,8,0,1,19,899,1,,,1,1,1,90
201900036659,1,4,0,,3,10,0,1,2,0,1,,,1,0,1,90
201900036660,1,4,0,Y,3,5,0,1,18,399,3,,,2,0,1,110
201900036661,2,104,0,,3,3,0,1,7,99,1,,,2,0,1,70
201900036662,3,1,0,,2,5,0,1,16,850,1,,,2,5,1,50
201900036663,4,MOREAU (RUE LUCIEN),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036664,4,A87N,0,,2,2,0,1,0,0,1,,,1,0,1,90
201900036665,4,AV DE LA RECHERCHE SCIENTIFIQUE,0,,3,2,0,1,NaN,NaN,1,,,3,0,1,50
201900036666,3,2701,0,,2,4,0,1,2,200,1,,,2,0,1,90
201900036667,3,700,0,,1,2,0,1,0,0,1,,,1,5,1,50
201900036668,7,PERRIN SOLLIERS (RUE),0,,NaN,1,0,2,0,0,1,,,1,0,1,50
201900036669,7,CORSE (AVENUE DE LA),0,,4,2,0,2,0,0,1,,,1,0,1,50
201900036670,4,PLOMBIERES (BOULEVARD DES),0,,1,2,0,1,0,0,1,,,1,0,1,50
201900036671,3,86,0,,1,2,0,1,0,0,1,,,1,0,1,50
201900036672,2,19,0,,NaN,4,0,1,16,0,1,,,1,0,1,50
201900036673,4,DANTON(RUE) 1A73 ET 2A88,0,,1,2,0,1,0,0,1,,,1,0,1,50
201900036674,1,3,0,,3,8,0,1,0,800,1,,,2,0,1,90
201900036675,1,3,0,,1,1,0,4,16,0,3,,,2,3,1,50
201900036676,2,7,0,,1,2,0,1,1,0,1,,,1,0,1,50
201900036677,4,mamoudzou centre-Cimetiére grand repos (,0,,2,0,0,2,0,0,3,,,9,0,1,50
201900036678,4,mamoudzou centre-Mariazé (rue du ),0,,2,0,0,2,0,0,3,,,9,8,1,50
201900036679,4,ANCIENNE RN 1,0,,2,2,0,2,0,0,2,,,2,0,1,50
201900036680,4,IRIS (ALLEE DES),0,,2,1,3,2,1,0,1,,,1,0,1,50
201900036681,3,28,0,,2,2,0,2,0,0,1,,,1,0,4,50
201900036682,4,BRASSENS (AVENUE GEORGES),0,,2,2,0,2,0,0,1,,,1,9,1,50
201900036683,4,COMPAGNIE DES INDES (BD DE LA) ,0,,2,2,0,1,0,0,1,,,1,0,1,70
201900036684,3,1,0,,2,2,2,1,2,0,1,,,1,0,1,50
201900036685,3,3,0,,2,2,0,1,1,320,1,,,1,9,1,50
201900036686,2,1,0,,1,2,0,1,1,50,2,,,1,0,1,50
201900036687,4,MARIUS VIVIER MERLE                 (BD),0,,2,5,3,1,1,0,1,,,2,0,1,50
201900036688,4,VIVIANI                             (AV),0,,2,2,0,1,1,0,1,,,1,0,1,50
201900036689,4,OSCHATZ (D')                        (AV),0,,1,1,0,3,1,0,1,,,2,0,1,50
201900036690,4,LACASSAGNE                          (AV),0,,2,3,3,2,0,0,1,,,2,0,1,50
201900036691,7,JULIEN                              (R ),0,,2,2,1,1,1,0,1,,,2,0,1,50
201900036692,7,DOCTEUR COBLOD (DU)                 (BD),0,,2,3,0,1,0,0,1,,,2,0,1,50
201900036693,4,ALOUETTES (DES)                     (PG),0,,1,1,0,1,0,0,1,,,1,0,4,50
201900036694,7,FELIX FAURE                         (AV),0,,2,3,3,1,0,0,1,,,1,0,1,50
201900036695,4,PAUL BERT                           (R ),0,,2,3,0,1,1,0,1,,,1,0,1,50
201900036696,7,TRION (DE)                          (R ),0,,2,3,0,2,0,0,1,,,1,0,1,50
201900036697,7,TERME                               (R ),0,,2,2,0,2,0,1,1,,,1,0,1,50
201900036698,7,JEAN MOULIN                         (QU),0,,1,4,0,1,0,0,1,,,2,9,1,50
201900036699,4,OBSERVANCE (DE L')                  (MO),0,,2,2,0,2,0,0,2,,,2,0,1,50
201900036700,4,BOUCLE (DE LA)                      (MO),0,,1,2,0,3,0,1,2,,,2,0,1,50
201900036701,4,MARECHAL FOCH (DU)                  (PL),0,,1,2,0,1,0,1,2,,,1,0,1,50
201900036702,4,GENERAL LECLERC                     (AV),0,,2,2,0,1,0,1,1,,,1,0,1,50
201900036703,2,11 - RT,0,,2,2,0,1,1,0,1,,,1,0,1,50
201900036704,2,11,0,,1,2,0,1,0,0,1,,,1,0,1,110
201900036705,3,11,0,,2,2,0,2,NaN,NaN,3,,,1,0,1,50
201900036706,4,LIERS (RUE),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900036707,4,DE FLEURY (BOULEVARD ),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900036708,4,MARC SANGNIER (RUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036709,2,6,0,,1,2,0,1,1,0,1,,,2,0,1,50
201900036710,4,MITTERAND (AVENUE FRANCOIS) N° 112 A 188,0,,3,5,0,3,0,0,1,,,2,1,1,50
201900036711,4,BRIAND (RUE ARISTIDE),0,,2,2,0,2,0,0,1,,,1,0,1,50
201900036712,2,520,0,,4,4,0,1,17,533,1,,,2,0,1,50
201900036713,1,9020,0,,1,1,0,1,0,0,1,,,1,3,1,70
201900036714,4,RUE EMILE LANSIER,0,,2,2,0,1,0,0,1,,,2,0,1,50
201900036715,5,PAMARD (Rue Paul),0,,NaN,0,3,1,0,1,1,,,1,4,6,50
201900036716,4,MONCLAR (Avenue),0,,2,0,1,1,0,1,1,,,1,5,1,50
201900036717,4,PAGNOL (QUAI MARCEL),0,,NaN,1,0,1,0,0,1,,,1,0,2,30
201900036718,9,,0,,NaN,0,0,1,0,0,1,,,1,0,1,15
201900036719,4,GRACE (CHEMIN DE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036720,4,ARQUEBUSE (QUAI DE L'),0,,2,2,0,1,1,0,1,,,2,2,1,50
201900036721,3,154,0,,2,2,0,1,6,53,1,,,1,0,1,50
201900036722,4,FOCH (AVENUE DU MARECHAL),0,,1,3,1,1,1,0,1,,,2,0,1,50
201900036723,3,84,3,A,2,2,NaN,1,NaN,NaN,1,,,1,5,1,NaN
201900036724,3,350,0,,2,2,0,1,0,5,1,,,2,0,1,50
201900036725,4,BLAISE PASCAL (AVENUE),0,,2,2,0,1,0,0,1,,,1,0,3,50
201900036726,4,COLLINE SAINT MARTIN (AVENUE DE LA),0,,2,3,0,2,0,0,2,,,2,0,1,50
201900036727,4,SAINT MERRY (RUE),0,,2,1,1,1,0,0,1,,,2,5,1,50
201900036728,4,CAVELIER DE LA SALLE. QUAI (HAUT),0,,2,4,0,1,0,0,1,,,1,0,1,50
201900036729,4,LEO LAGRANGE (AVENUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036730,4,VERDUN (RUE DE),0,,3,3,0,1,0,0,1,,,2,0,1,50
201900036731,3,982,0,,3,3,0,1,70,2250,1,,,2,0,1,50
201900036732,3,982,0,,2,2,0,1,70,4700,1,,,2,0,1,50
201900036733,4,IRENE JOLIOT CURIE (RUE),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900036734,3,1206,0,,2,2,0,1,34,1,1,,,2,0,1,50
201900036735,4,PLAINE (AVENUE DE LA),0,,2,2,0,1,0,0,1,,,2,0,2,50
201900036736,3,1501,0,,NaN,1,0,1,2,362,1,,,1,0,1,50
201900036737,3,357,0,,2,2,0,1,0,0,1,,,2,0,1,50
201900036738,3,338,0,,1,2,2,1,0,0,1,,,2,9,1,50
201900036739,3,680,0,,2,2,0,1,47,600,1,,,2,5,1,80
201900036740,4,GENERAL LECLERC    (Avenue du),0,,2,2,0,1,0,0,1,,,2,5,1,50
201900036741,4,NEUF ARPENTS  (RUE DES),0,,1,1,0,1,1,0,1,,,1,0,1,30
201900036742,3,208,0,,2,2,0,1,1,500,1,,,2,0,1,50
201900036743,3,125,0,,1,0,0,1,9,150,3,,,2,0,1,50
201900036744,3,909,0,,2,2,0,2,5,600,1,,,1,0,1,50
201900036745,4,PEROU (RUE DU),0,,2,2,0,1,NaN,NaN,1,,,1,5,3,50
201900036746,4,FORET (AVENUE DE LA),0,,2,2,0,1,499,0,1,,,1,0,2,50
201900036747,3,118,0,,2,2,2,1,NaN,NaN,1,,,1,5,3,50
201900036748,2,20,0,,3,4,0,1,NaN,NaN,1,,,1,0,1,70
201900036749,4,LECLERC (AVENUE DU GENERAL),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036750,4,SCHUMAN (BOULEVARD ROBERT),0,,3,4,0,1,2,950,1,,,1,5,1,50
201900036751,4,GRANDE PIECE (Ave de la),0,,2,2,0,1,0,0,1,,,1,5,1,50
201900036752,3,910,0,,3,4,0,3,55,994,1,,,1,0,1,70
201900036753,3,162,0,,2,4,0,1,1,990,1,,,1,0,1,50
201900036754,4,FONTAN (AVE DU DOCTEUR),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036755,3,N8,0,,1,2,0,1,27,0,1,,,1,0,1,50
201900036756,3,97,0,,2,2,0,2,6,550,2,,,1,9,1,50
201900036757,3,11,0,,2,2,0,1,2,820,1,,,1,0,1,70
201900036758,4,COUDOULIERE (LA),0,,2,0,1,2,0,0,1,,,1,9,1,30
201900036759,3,559,0,,2,2,0,1,0,0,1,,,1,0,1,70
201900036760,4,AVENUE J. ARTUFFEL,0,,NaN,1,0,1,0,0,1,,,1,9,1,20
201900036761,9,TROIS CAILLOUX (RUE DES),0,,1,1,3,1,0,0,1,,,1,6,1,10
201900036762,4,VERDUN (RUE DE ),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036763,4,ALSACE LORRAINE (BOULEVARD D'),0,,2,4,0,1,0,0,1,,,1,0,1,50
201900036764,3,116,0,,2,2,0,2,4,881,1,,,1,0,1,80
201900036765,4,TERRAL (RUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036766,4,PONT AUX BROUETTES (du),0,,2,2,0,1,0,0,1,,,2,0,1,30
201900036767,4,ARGILLIERES (des),0,,2,2,0,2,0,0,1,,,1,9,1,30
201900036768,4,Rue du Palais,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036769,3,202,0,,NaN,2,0,1,0,726,1,,,1,5,2,50
201900036770,3,406,0,,2,2,0,2,6,520,3,,,1,0,1,50
201900036771,4,PIERRE MENDES FRANCE (RUE),0,,2,2,0,1,0,0,1,,,1,0,1,30
201900036772,4,CHERELLES (ALLEE DES),0,,2,2,0,2,0,0,3,,,9,9,1,50
201900036773,4,MAL DE LATTRE DE TASSIGNY (AVENUE DU),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036774,3,402,0,,2,2,0,1,53,244,1,,,1,0,1,80
201900036775,3,443,0,,1,2,0,1,0,120,2,,,1,5,1,50
201900036776,4,MONTIVILLIERS (ROUTE DE),0,,2,2,0,1,0,0,3,,,1,0,1,50
201900036777,4,STRASBOURG (BD),0,,2,4,3,1,0,0,1,,,1,0,1,50
201900036778,3,982,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900036779,3,925,0,,2,2,0,2,94,200,3,,,1,0,1,50
201900036780,4,GARE (AVENUE DE LA),0,,2,2,0,1,0,1,1,,,1,0,1,50
201900036781,4,EPINETTES (ALL DES),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036782,3,326,0,,2,2,0,1,0,0,1,,,1,0,1,80
201900036783,4,MONTCENIS (ROUTE DE),0,,2,3,0,1,0,0,2,,,1,0,1,50
201900036784,7,LEON BLUM      (Rue),0,,1,4,3,1,0,0,1,,,1,0,1,50
201900036785,4,REPUBLIQUE (DE)                     (R ),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900036786,4,ELISEE RECLUS                       (R ),0,,2,3,0,1,0,0,1,,,1,0,1,50
201900036787,5,TEMPS MODERNES (DES)            (AV),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036788,4,PASQUIER PIERRE  BD,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900036789,3,30,0,,2,2,0,1,3,500,1,,,1,0,1,50
201900036790,4,HAGUENAU (PLACE DE),0,,1,4,0,1,0,0,1,,,1,0,1,50
201900036791,4,GONNES (RUE DE),0,,2,1,0,1,NaN,NaN,1,,,1,0,1,50
201900036792,4,AZEREIX (AVENUE D'),0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900036793,2,21,0,,1,2,0,1,39,147,2,,,1,0,1,50
201900036794,3,307,0,,2,2,0,3,2,500,1,,,1,0,1,70
201900036795,4,ALSACE LORRAINE D',0,,1,2,1,1,0,0,2,,,1,0,1,50
201900036796,4,ALSACE LORRAINE D',0,,1,1,0,1,55,0,1,,,2,5,1,50
201900036797,4,PAIX,0,,2,4,1,1,0,0,1,,,2,0,1,50
201900036798,4,MARTYRS DU PONT LONG DES,0,,2,2,1,1,0,0,1,,,1,0,1,70
201900036799,4,LABUISSIERE (CHEMIN DE ),0,,NaN,2,0,2,1,0,2,,,1,0,1,50
201900036800,4,BERTHELOT (AV. MARCELIN),0,,3,4,0,1,0,1,1,,,1,9,1,70
201900036801,4,EUROPE (AVENUE DE L'),0,,4,3,0,1,NaN,NaN,1,,,1,0,1,50
201900036802,4,ROND POINT DU STADE,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
